From	Entry	Reviewed
ENSG00000185252	B5MDQ6	unreviewed
ENSG00000185252	C9J3V1	unreviewed
ENSG00000185252	F8WDT0	unreviewed
ENSG00000064933	P54277	reviewed
ENSG00000064933	B7ZAA0	unreviewed
ENSG00000064933	C9J4L1	unreviewed
ENSG00000064933	C9JF76	unreviewed
ENSG00000064933	C9JKP0	unreviewed
ENSG00000064933	E9PC40	unreviewed
ENSG00000064933	E9PC65	unreviewed
ENSG00000064933	E9PH88	unreviewed
ENSG00000064933	F8W8L1	unreviewed
ENSG00000064933	Q3BDU3	unreviewed
ENSG00000064933	Q5FBZ4	unreviewed
ENSG00000064933	Q5FBZ7	unreviewed
ENSG00000064933	Q5FBZ9	unreviewed
ENSG00000064933	Q5XG96	unreviewed
ENSG00000172262	P52739	reviewed
ENSG00000172262	D6R9I2	unreviewed
ENSG00000172262	D6RAT8	unreviewed
ENSG00000172262	D6RBK1	unreviewed
ENSG00000172262	D6RD61	unreviewed
ENSG00000172262	D6RE06	unreviewed
ENSG00000172262	D6RFI6	unreviewed
ENSG00000172262	D6RJ09	unreviewed
ENSG00000172262	D6RJH2	unreviewed
ENSG00000172262	H0Y974	unreviewed
ENSG00000103449	Q9NSC2	reviewed
ENSG00000103449	A0A8I5KRF8	unreviewed
ENSG00000103449	H3BQ32	unreviewed
ENSG00000103449	H3BSM9	unreviewed
ENSG00000180613	Q9BZM3	reviewed
ENSG00000180613	D6R903	unreviewed
ENSG00000171956	Q99853	reviewed
ENSG00000204859	P10074	reviewed
ENSG00000204859	K7EM76	unreviewed
ENSG00000204859	K7ENV2	unreviewed
ENSG00000204859	Q5SY20	unreviewed
ENSG00000204859	Q5SY21	unreviewed
ENSG00000184492	Q9NU39	reviewed
ENSG00000269067	P0DKX0	reviewed
ENSG00000269067	M0QZ07	unreviewed
ENSG00000165244	Q7RTV3	reviewed
ENSG00000197841	Q2M3W8	reviewed
ENSG00000197841	F8W889	unreviewed
ENSG00000197841	M0R074	unreviewed
ENSG00000197841	M0R1Q2	unreviewed
ENSG00000197841	M0R361	unreviewed
ENSG00000076108	Q9UIF9	reviewed
ENSG00000076108	A0A0C4DGI9	unreviewed
ENSG00000076108	F8VU39	unreviewed
ENSG00000076108	F8VWQ3	unreviewed
ENSG00000076108	F8W053	unreviewed
ENSG00000076108	H0YHL2	unreviewed
ENSG00000076108	H0YHQ7	unreviewed
ENSG00000076108	H0YII3	unreviewed
ENSG00000076108	J3KPG5	unreviewed
ENSG00000197951	Q9NQZ8	reviewed
ENSG00000197951	M0R0C0	unreviewed
ENSG00000172818	O14753	reviewed
ENSG00000172818	G3V1B0	unreviewed
ENSG00000113430	P78413	reviewed
ENSG00000113430	D6RAS8	unreviewed
ENSG00000113430	D6RC00	unreviewed
ENSG00000084093	Q13127	reviewed
ENSG00000084093	A0A087X1C2	unreviewed
ENSG00000084093	A0A1W2PQA1	unreviewed
ENSG00000084093	A0A6Q8PH19	unreviewed
ENSG00000084093	L0B1S6	unreviewed
ENSG00000084093	L0B1V4	unreviewed
ENSG00000084093	L0B2V9	unreviewed
ENSG00000084093	L0B3M6	unreviewed
ENSG00000196793	Q16600	reviewed
ENSG00000186350	P19793	reviewed
ENSG00000186350	A0A3B3IS44	unreviewed
ENSG00000186350	A0A5F9ZHH6	unreviewed
ENSG00000112365	O43167	reviewed
ENSG00000112365	A0A8V8TLS8	unreviewed
ENSG00000112365	A0A8V8TLT3	unreviewed
ENSG00000112365	A0A8V8TLV5	unreviewed
ENSG00000112365	A0A8V8TMC2	unreviewed
ENSG00000112365	A0A8V8TNA6	unreviewed
ENSG00000112365	A0A8V8TNL7	unreviewed
ENSG00000102870	Q9UEG4	reviewed
ENSG00000180855	Q9Y2A4	reviewed
ENSG00000180855	F8WDY2	unreviewed
ENSG00000124831	Q32MZ4	reviewed
ENSG00000124831	A0A8V8TLX7	unreviewed
ENSG00000124831	A0A8V8TMX2	unreviewed
ENSG00000124831	C9JTC6	unreviewed
ENSG00000196081	A8MTY0	reviewed
ENSG00000196081	M0R0Z7	unreviewed
ENSG00000196081	M0R3J2	unreviewed
ENSG00000128272	P18848	reviewed
ENSG00000128272	A0A6Q8PFH6	unreviewed
ENSG00000128272	A0A6Q8PG17	unreviewed
ENSG00000128272	A0A6Q8PGY1	unreviewed
ENSG00000128272	A0A6Q8PHB3	unreviewed
ENSG00000128272	A0A7P0Z4J5	unreviewed
ENSG00000128272	B4DJD4	unreviewed
ENSG00000215356	P0CI00	reviewed
ENSG00000205250	Q16254	reviewed
ENSG00000205250	H3BMP3	unreviewed
ENSG00000205250	H3BTM3	unreviewed
ENSG00000205250	H3BVE4	unreviewed
ENSG00000205250	I3L1B6	unreviewed
ENSG00000095794	Q03060	reviewed
ENSG00000095794	A0A0A0MSU8	unreviewed
ENSG00000095794	C9IYM9	unreviewed
ENSG00000095794	C9J2J0	unreviewed
ENSG00000095794	C9J5A7	unreviewed
ENSG00000095794	C9K092	unreviewed
ENSG00000095794	E9PAR2	unreviewed
ENSG00000095794	E9PB41	unreviewed
ENSG00000095794	F8WB03	unreviewed
ENSG00000095794	F8WDF2	unreviewed
ENSG00000095794	G5E998	unreviewed
ENSG00000095794	H7C4X0	unreviewed
ENSG00000095794	J3KR46	unreviewed
ENSG00000095794	R4GN75	unreviewed
ENSG00000126003	Q9UPG8	reviewed
ENSG00000256229	Q96H40	reviewed
ENSG00000256229	M0QXQ0	unreviewed
ENSG00000106331	O43316	reviewed
ENSG00000106331	A0A1W2PPX4	unreviewed
ENSG00000106331	J3KPG0	unreviewed
ENSG00000261787	Q7RTU0	reviewed
ENSG00000174586	Q6ZNH5	reviewed
ENSG00000174586	M0R159	unreviewed
ENSG00000178919	O00358	reviewed
ENSG00000283463	A0A1B0GTS1	reviewed
ENSG00000196378	Q8IZ26	reviewed
ENSG00000196378	A0A0C4DG42	unreviewed
ENSG00000196378	E9PNZ6	unreviewed
ENSG00000220201	P0C6A0	reviewed
ENSG00000220201	B5MCP8	unreviewed
ENSG00000188785	Q8NEK5	reviewed
ENSG00000188785	M0QX17	unreviewed
ENSG00000188785	M0QXE2	unreviewed
ENSG00000188785	M0QY53	unreviewed
ENSG00000188785	M0QYA3	unreviewed
ENSG00000188785	M0R041	unreviewed
ENSG00000188785	M0R1K1	unreviewed
ENSG00000188785	M0R2J6	unreviewed
ENSG00000188785	M0R354	unreviewed
ENSG00000188785	M0R3F2	unreviewed
ENSG00000198939	Q6ZN57	reviewed
ENSG00000198939	A0A1D5RMT2	unreviewed
ENSG00000198939	E5RJD3	unreviewed
ENSG00000213793	P0CJ79	reviewed
ENSG00000177732	O15370	reviewed
ENSG00000173545	Q969S3	reviewed
ENSG00000120068	P17481	reviewed
ENSG00000120068	I3L383	unreviewed
ENSG00000120068	I3L3R1	unreviewed
ENSG00000090447	Q01664	reviewed
ENSG00000090447	I3L254	unreviewed
ENSG00000090447	I3L301	unreviewed
ENSG00000090447	I3L4L6	unreviewed
ENSG00000186376	P51815	reviewed
ENSG00000166478	P52747	reviewed
ENSG00000166478	C9J2G7	unreviewed
ENSG00000166478	C9JCG1	unreviewed
ENSG00000166478	C9JRS3	unreviewed
ENSG00000166478	C9JTC5	unreviewed
ENSG00000166478	E7EN86	unreviewed
ENSG00000166478	E9PJF2	unreviewed
ENSG00000166478	E9PLN4	unreviewed
ENSG00000166478	E9PLS7	unreviewed
ENSG00000166478	E9PMY8	unreviewed
ENSG00000166478	E9PPB0	unreviewed
ENSG00000166478	E9PS81	unreviewed
ENSG00000166478	H7C1P6	unreviewed
ENSG00000152439	Q6PK81	reviewed
ENSG00000152439	M0QX16	unreviewed
ENSG00000152439	M0QYZ8	unreviewed
ENSG00000267041	A8MQ14	reviewed
ENSG00000267041	A0A087X0M6	unreviewed
ENSG00000267041	K7EJI8	unreviewed
ENSG00000171817	Q8NDQ6	reviewed
ENSG00000171817	K7EK80	unreviewed
ENSG00000171817	K7EQ46	unreviewed
ENSG00000171817	K7ER55	unreviewed
ENSG00000162761	Q8TE12	reviewed
ENSG00000102878	Q9ULV5	reviewed
ENSG00000102878	E5RG51	unreviewed
ENSG00000102878	E5RHY0	unreviewed
ENSG00000102878	E5RJV4	unreviewed
ENSG00000102878	E5RK26	unreviewed
ENSG00000102878	E7EWW4	unreviewed
ENSG00000102878	H0YAR7	unreviewed
ENSG00000102878	H0YAU2	unreviewed
ENSG00000102878	H0YBG9	unreviewed
ENSG00000102878	H0YBS6	unreviewed
ENSG00000102878	H0YBT7	unreviewed
ENSG00000102878	H0YC14	unreviewed
ENSG00000102878	H0YC39	unreviewed
ENSG00000071564	P15923	reviewed
ENSG00000071564	A0A0A0MTS0	unreviewed
ENSG00000071564	A0A494C1R3	unreviewed
ENSG00000071564	A0A994J7B2	unreviewed
ENSG00000071564	K7EJN4	unreviewed
ENSG00000071564	K7EK65	unreviewed
ENSG00000071564	K7EKB9	unreviewed
ENSG00000071564	K7ELF3	unreviewed
ENSG00000071564	K7EMM4	unreviewed
ENSG00000071564	K7ENH8	unreviewed
ENSG00000071564	K7ENI0	unreviewed
ENSG00000071564	K7EPH6	unreviewed
ENSG00000071564	K7EPS2	unreviewed
ENSG00000071564	K7ERZ7	unreviewed
ENSG00000071564	X6REB3	unreviewed
ENSG00000169016	O75461	reviewed
ENSG00000169016	F8WC40	unreviewed
ENSG00000169016	F8WEZ5	unreviewed
ENSG00000169016	Q2Z196	unreviewed
ENSG00000169016	Q2Z197	unreviewed
ENSG00000166526	P17036	reviewed
ENSG00000166526	C9J5S8	unreviewed
ENSG00000166526	C9JE35	unreviewed
ENSG00000166526	C9JK31	unreviewed
ENSG00000166526	F8WA60	unreviewed
ENSG00000166526	Q86U76	unreviewed
ENSG00000169946	Q8WW38	reviewed
ENSG00000169946	E5RJX0	unreviewed
ENSG00000169946	E7ET52	unreviewed
ENSG00000119042	Q9UPW6	reviewed
ENSG00000119042	A0A8V8TPF3	unreviewed
ENSG00000119042	A0A8V8TR16	unreviewed
ENSG00000119042	C9JR56	unreviewed
ENSG00000119042	F8WCV6	unreviewed
ENSG00000176165	P55316	reviewed
ENSG00000144485	Q96HZ4	reviewed
ENSG00000144485	B8ZZP9	unreviewed
ENSG00000144485	B9A070	unreviewed
ENSG00000144485	C9JF41	unreviewed
ENSG00000144485	H7C020	unreviewed
ENSG00000144485	H7C1R4	unreviewed
ENSG00000204532	A6NGD5	reviewed
ENSG00000283321	A0A1B0GVI7	unreviewed
ENSG00000100105	Q9HBE1	reviewed
ENSG00000162086	Q96N20	reviewed
ENSG00000162086	A0A590UJ20	unreviewed
ENSG00000162086	A0A590UJE0	unreviewed
ENSG00000162086	Q86V93	unreviewed
ENSG00000116990	P12524	reviewed
ENSG00000116990	E9PQS5	unreviewed
ENSG00000196350	A6NN14	reviewed
ENSG00000117625	Q9P2K3	reviewed
ENSG00000117625	B4DV59	unreviewed
ENSG00000117625	E9PPC5	unreviewed
ENSG00000117625	E9PQE5	unreviewed
ENSG00000117625	E9PR63	unreviewed
ENSG00000117625	H0YDD7	unreviewed
ENSG00000117625	H0YDR8	unreviewed
ENSG00000117625	H0YF22	unreviewed
ENSG00000163435	P78545	reviewed
ENSG00000163435	Q5SR36	unreviewed
ENSG00000154957	P17022	reviewed
ENSG00000154957	J3KSA1	unreviewed
ENSG00000154957	J3KSC1	unreviewed
ENSG00000154957	J3KTA0	unreviewed
ENSG00000197362	Q8N393	reviewed
ENSG00000197362	H7BXP3	unreviewed
ENSG00000142556	Q8N883	reviewed
ENSG00000142556	M0QYG4	unreviewed
ENSG00000142556	M0R1H2	unreviewed
ENSG00000167800	O75333	reviewed
ENSG00000223614	P0CB33	reviewed
ENSG00000181666	P10072	reviewed
ENSG00000181666	A0A1B0GXI2	unreviewed
ENSG00000181666	A0A494C010	unreviewed
ENSG00000181666	F5H6A5	unreviewed
ENSG00000181666	K7EJS1	unreviewed
ENSG00000181666	K7EL05	unreviewed
ENSG00000181666	K7EL22	unreviewed
ENSG00000181666	K7EL36	unreviewed
ENSG00000181666	K7EM51	unreviewed
ENSG00000181666	K7EME6	unreviewed
ENSG00000181666	K7EMG8	unreviewed
ENSG00000181666	K7EMJ9	unreviewed
ENSG00000181666	K7ENA5	unreviewed
ENSG00000181666	K7EPW3	unreviewed
ENSG00000181666	K7EQG8	unreviewed
ENSG00000181666	K7ERA5	unreviewed
ENSG00000181666	K7ES32	unreviewed
ENSG00000181666	Q7Z6E1	unreviewed
ENSG00000101216	Q9UKD1	reviewed
ENSG00000101216	Q5JTV1	unreviewed
ENSG00000171469	Q8N587	reviewed
ENSG00000171469	A8KAD9	unreviewed
ENSG00000171469	C9IZJ4	unreviewed
ENSG00000171469	C9J7U2	unreviewed
ENSG00000171469	C9JQP3	unreviewed
ENSG00000171469	F2Z3H5	unreviewed
ENSG00000171469	F8W7U5	unreviewed
ENSG00000171469	F8WAU2	unreviewed
ENSG00000171469	F8WBU1	unreviewed
ENSG00000197472	Q8IW36	reviewed
ENSG00000197472	F2Z3A3	unreviewed
ENSG00000197472	F6W2C3	unreviewed
ENSG00000250571	P10075	reviewed
ENSG00000250571	E5RFY1	unreviewed
ENSG00000250571	E5RG07	unreviewed
ENSG00000250571	E5RGM1	unreviewed
ENSG00000250571	E5RIX4	unreviewed
ENSG00000250571	H0YBH2	unreviewed
ENSG00000095951	P15822	reviewed
ENSG00000095951	A0A0D9SFF3	unreviewed
ENSG00000095951	A0AAQ5BHS1	unreviewed
ENSG00000095951	C9J2N3	unreviewed
ENSG00000095951	C9JAW2	unreviewed
ENSG00000095951	C9JLG1	unreviewed
ENSG00000095951	C9JZF8	unreviewed
ENSG00000095951	C9JZV1	unreviewed
ENSG00000095951	H7BYU7	unreviewed
ENSG00000274349	Q5TYW1	reviewed
ENSG00000274349	A0A087WVA2	unreviewed
ENSG00000274349	A0A087WZ36	unreviewed
ENSG00000274349	A0A087X0H1	unreviewed
ENSG00000274349	A0A087X186	unreviewed
ENSG00000105229	Q8N2W9	reviewed
ENSG00000107807	P31314	reviewed
ENSG00000107807	G3V1B7	unreviewed
ENSG00000185668	Q03052	reviewed
ENSG00000135899	Q9HB58	reviewed
ENSG00000135899	A0A8V8TLE9	unreviewed
ENSG00000135899	A0A8V8TLH4	unreviewed
ENSG00000135899	A0A8V8TMX7	unreviewed
ENSG00000135899	A0A8V8TN67	unreviewed
ENSG00000135899	C9JZQ4	unreviewed
ENSG00000135899	E7EM70	unreviewed
ENSG00000135899	G5E9C0	unreviewed
ENSG00000151623	P08235	reviewed
ENSG00000189403	P09429	reviewed
ENSG00000189403	Q5T7C4	unreviewed
ENSG00000251247	Q14585	reviewed
ENSG00000251247	E9PLT7	unreviewed
ENSG00000251247	F8W8R5	unreviewed
ENSG00000251247	K7EKZ8	unreviewed
ENSG00000251247	K7EM63	unreviewed
ENSG00000251247	K7EQ01	unreviewed
ENSG00000251247	K7ESK8	unreviewed
ENSG00000075891	Q02962	reviewed
ENSG00000075891	A0A0A0MRH7	unreviewed
ENSG00000075891	A0A7P0TAC9	unreviewed
ENSG00000075891	A0A9L9PXU6	unreviewed
ENSG00000075891	A0A9L9PYK3	unreviewed
ENSG00000075891	G3V5S4	unreviewed
ENSG00000075891	Q5SZP1	unreviewed
ENSG00000183734	Q99929	reviewed
ENSG00000105708	P17017	reviewed
ENSG00000198846	O94900	reviewed
ENSG00000189298	Q9BRR0	reviewed
ENSG00000197483	Q5EBL2	reviewed
ENSG00000197483	K7EL41	unreviewed
ENSG00000177599	Q8N8L2	reviewed
ENSG00000177599	C9IYV0	unreviewed
ENSG00000122691	Q15672	reviewed
ENSG00000122691	H7BY00	unreviewed
ENSG00000122691	H7C4D7	unreviewed
ENSG00000156925	O60481	reviewed
ENSG00000148143	Q96JM2	reviewed
ENSG00000148143	H0Y6H9	unreviewed
ENSG00000148143	H3BLX4	unreviewed
ENSG00000148143	U3KQU3	unreviewed
ENSG00000166888	P42226	reviewed
ENSG00000166888	A0A1W2PNW1	unreviewed
ENSG00000166888	A0A494C0T4	unreviewed
ENSG00000166888	A0AAQ5BHX1	unreviewed
ENSG00000166888	A0AAQ5BI40	unreviewed
ENSG00000166888	G3V2L2	unreviewed
ENSG00000166888	G3V2M3	unreviewed
ENSG00000166888	G3V370	unreviewed
ENSG00000166888	G3V568	unreviewed
ENSG00000166888	G3V5I8	unreviewed
ENSG00000166888	G3V5K5	unreviewed
ENSG00000166888	H0YIY2	unreviewed
ENSG00000166888	H0YJH6	unreviewed
ENSG00000166888	Q5FBW6	unreviewed
ENSG00000113722	P47902	reviewed
ENSG00000124097	B2RPK0	reviewed
ENSG00000282757	A0A1W2PPF3	reviewed
ENSG00000165588	P32243	reviewed
ENSG00000165588	A0A5F9ZHY1	unreviewed
ENSG00000165588	F1T0C9	unreviewed
ENSG00000165588	G3V3J3	unreviewed
ENSG00000165588	G3V3P9	unreviewed
ENSG00000255192	Q6NSW7	reviewed
ENSG00000198795	Q96K83	reviewed
ENSG00000198795	H7BYU6	unreviewed
ENSG00000198795	J3KSZ4	unreviewed
ENSG00000198795	J3KT07	unreviewed
ENSG00000198795	J3KTI4	unreviewed
ENSG00000198795	J3QQI2	unreviewed
ENSG00000198795	J3QRW6	unreviewed
ENSG00000167232	Q05481	reviewed
ENSG00000167232	M0QX31	unreviewed
ENSG00000167232	M0R186	unreviewed
ENSG00000177873	Q8N2I2	reviewed
ENSG00000177873	E5RJF3	unreviewed
ENSG00000177873	Q17RW3	unreviewed
ENSG00000186496	Q96N95	reviewed
ENSG00000186496	K7EK38	unreviewed
ENSG00000186496	K7ERR8	unreviewed
ENSG00000130522	P17535	reviewed
ENSG00000130522	U3KPR5	unreviewed
ENSG00000177426	Q15583	reviewed
ENSG00000177426	F8VUY0	unreviewed
ENSG00000177426	F8VVS9	unreviewed
ENSG00000177426	F8VW34	unreviewed
ENSG00000177426	F8VWK5	unreviewed
ENSG00000177426	F8VX54	unreviewed
ENSG00000177426	F8VXG3	unreviewed
ENSG00000177426	F8VYL4	unreviewed
ENSG00000177426	F8VZH2	unreviewed
ENSG00000177426	F8W1J9	unreviewed
ENSG00000177426	J3KS32	unreviewed
ENSG00000197162	A8K8V0	reviewed
ENSG00000197162	H3BR67	unreviewed
ENSG00000197162	I3L119	unreviewed
ENSG00000278570	Q9Y5X4	reviewed
ENSG00000278570	Q8IVZ9	unreviewed
ENSG00000184481	P98177	reviewed
ENSG00000105967	O14948	reviewed
ENSG00000105967	B7Z757	unreviewed
ENSG00000204947	Q6IV72	reviewed
ENSG00000204947	C9JNW7	unreviewed
ENSG00000172789	Q00444	reviewed
ENSG00000117318	Q02535	reviewed
ENSG00000189067	Q99732	reviewed
ENSG00000189067	A0A0G2JLC4	unreviewed
ENSG00000189067	I3L133	unreviewed
ENSG00000189067	I3L1H3	unreviewed
ENSG00000189067	I3L1I9	unreviewed
ENSG00000189067	I3L1P1	unreviewed
ENSG00000189067	I3L1R0	unreviewed
ENSG00000189067	I3L2E2	unreviewed
ENSG00000189067	I3L2T1	unreviewed
ENSG00000189067	I3L2T6	unreviewed
ENSG00000189067	I3L329	unreviewed
ENSG00000189067	I3L3U8	unreviewed
ENSG00000189067	I3L409	unreviewed
ENSG00000198963	Q92753	reviewed
ENSG00000175691	Q15935	reviewed
ENSG00000167637	Q8N7M2	reviewed
ENSG00000167637	A0A494C0U8	unreviewed
ENSG00000167637	K7EL69	unreviewed
ENSG00000167637	K7ESH0	unreviewed
ENSG00000167637	Q4G0N1	unreviewed
ENSG00000163939	Q86U86	reviewed
ENSG00000163939	A0A9L9PXL4	unreviewed
ENSG00000163939	C9J053	unreviewed
ENSG00000163939	C9J409	unreviewed
ENSG00000163939	C9J9L6	unreviewed
ENSG00000163939	C9JCJ2	unreviewed
ENSG00000163939	C9JPI5	unreviewed
ENSG00000163939	C9JQF1	unreviewed
ENSG00000163939	E7EVG2	unreviewed
ENSG00000163939	H0Y5B5	unreviewed
ENSG00000049618	Q8NFD5	reviewed
ENSG00000049618	A0A1B0GTE8	unreviewed
ENSG00000049618	A0A1B0GTI6	unreviewed
ENSG00000049618	A0A1B0GTJ8	unreviewed
ENSG00000049618	A0A1B0GU09	unreviewed
ENSG00000049618	A0A1B0GU65	unreviewed
ENSG00000049618	A0A1B0GUC6	unreviewed
ENSG00000049618	A0A1B0GUG2	unreviewed
ENSG00000049618	A0A1B0GV63	unreviewed
ENSG00000049618	A0A1B0GV92	unreviewed
ENSG00000049618	A0A1B0GVH0	unreviewed
ENSG00000049618	A0A1B0GVK1	unreviewed
ENSG00000049618	A0A1B0GWI8	unreviewed
ENSG00000049618	A0A1B0GWJ2	unreviewed
ENSG00000049618	A0A3F2YNW7	unreviewed
ENSG00000049618	A0A6I8PTU7	unreviewed
ENSG00000049618	A0A6Q8NVI4	unreviewed
ENSG00000049618	A0A8J9GB59	unreviewed
ENSG00000049618	H0Y2R3	unreviewed
ENSG00000049618	H0Y3S9	unreviewed
ENSG00000049618	H0Y7H8	unreviewed
ENSG00000180053	A6NCS4	reviewed
ENSG00000160973	O75593	reviewed
ENSG00000179772	O43638	reviewed
ENSG00000053254	O00409	reviewed
ENSG00000053254	G3V3A7	unreviewed
ENSG00000053254	G3V4N5	unreviewed
ENSG00000053254	G3V5C7	unreviewed
ENSG00000053254	H0YJ22	unreviewed
ENSG00000053254	H0YJ43	unreviewed
ENSG00000053254	H0YJ54	unreviewed
ENSG00000053254	H0YJ94	unreviewed
ENSG00000053254	H0YJG3	unreviewed
ENSG00000053254	H0YJY0	unreviewed
ENSG00000105136	Q96HQ0	reviewed
ENSG00000105136	E5RGL3	unreviewed
ENSG00000105136	E5RH62	unreviewed
ENSG00000105136	E5RHS2	unreviewed
ENSG00000105136	E5RHW2	unreviewed
ENSG00000105136	E5RHZ9	unreviewed
ENSG00000105136	E5RI89	unreviewed
ENSG00000105136	E5RIA3	unreviewed
ENSG00000105136	E5RJT6	unreviewed
ENSG00000197935	Q5JNZ3	reviewed
ENSG00000116809	Q13105	reviewed
ENSG00000116809	H0Y6X2	unreviewed
ENSG00000116809	H7C1K8	unreviewed
ENSG00000108312	P17480	reviewed
ENSG00000108312	A0A994J4N4	unreviewed
ENSG00000108312	E9PKP7	unreviewed
ENSG00000108312	E9PLT2	unreviewed
ENSG00000108312	E9PMM2	unreviewed
ENSG00000275111	Q9BSG1	reviewed
ENSG00000275111	A0A087WYR5	unreviewed
ENSG00000275111	Q68CY6	unreviewed
ENSG00000188283	Q8NA42	reviewed
ENSG00000188283	K7EJN0	unreviewed
ENSG00000188283	K7ELW4	unreviewed
ENSG00000173275	Q6P9G9	reviewed
ENSG00000175197	P35638	reviewed
ENSG00000175197	F8W133	unreviewed
ENSG00000136630	Q14774	reviewed
ENSG00000136630	F8VWZ5	unreviewed
ENSG00000101493	Q92618	reviewed
ENSG00000101493	A0A087WUJ4	unreviewed
ENSG00000101493	F5H2K2	unreviewed
ENSG00000101493	H0YH41	unreviewed
ENSG00000102935	Q2M1K9	reviewed
ENSG00000102935	A0A087WV99	unreviewed
ENSG00000102935	A0A7P0Q1F0	unreviewed
ENSG00000102935	F5H7S1	unreviewed
ENSG00000147789	P17097	reviewed
ENSG00000147789	E9PIH3	unreviewed
ENSG00000147789	E9PJX9	unreviewed
ENSG00000147789	E9PJZ3	unreviewed
ENSG00000147789	E9PM16	unreviewed
ENSG00000147789	E9PPK0	unreviewed
ENSG00000147789	E9PQI2	unreviewed
ENSG00000147789	F5H290	unreviewed
ENSG00000205143	A6NKF2	reviewed
ENSG00000205143	A0A8I5QL24	unreviewed
ENSG00000141905	P08651	reviewed
ENSG00000141905	A0A286YEX4	unreviewed
ENSG00000153048	Q9Y2V2	reviewed
ENSG00000153048	H3BNU9	unreviewed
ENSG00000153048	H3BPY5	unreviewed
ENSG00000153048	H3BQY0	unreviewed
ENSG00000153048	H3BSW7	unreviewed
ENSG00000153048	H3BTK3	unreviewed
ENSG00000153048	H3BUY4	unreviewed
ENSG00000153048	I3L3X8	unreviewed
ENSG00000119950	P50539	reviewed
ENSG00000119950	A0A0S2Z429	unreviewed
ENSG00000119950	A0A494BZS3	unreviewed
ENSG00000119950	A0A494C0I8	unreviewed
ENSG00000119950	A0A494C0W2	unreviewed
ENSG00000119950	A0A494C1C1	unreviewed
ENSG00000119950	A0A494C1P8	unreviewed
ENSG00000119950	B1ANN8	unreviewed
ENSG00000119950	F6U3F6	unreviewed
ENSG00000119950	F6WCI9	unreviewed
ENSG00000198176	Q14186	reviewed
ENSG00000198176	F5H452	unreviewed
ENSG00000198176	Q5JSB5	unreviewed
ENSG00000198176	Q5JSB6	unreviewed
ENSG00000196172	Q96N22	reviewed
ENSG00000196172	E9PJB6	unreviewed
ENSG00000196172	E9PSC0	unreviewed
ENSG00000143437	P27540	reviewed
ENSG00000143437	A6NGV6	unreviewed
ENSG00000143437	D6RDB3	unreviewed
ENSG00000269699	Q9NZV7	reviewed
ENSG00000269699	A0A3B3ITH6	unreviewed
ENSG00000269699	A0A8I5KWX0	unreviewed
ENSG00000269699	A0AAQ5BIH9	unreviewed
ENSG00000269699	M0QXH8	unreviewed
ENSG00000269699	M0QXI3	unreviewed
ENSG00000269699	M0R155	unreviewed
ENSG00000171827	Q96NI8	reviewed
ENSG00000171827	K7EMF5	unreviewed
ENSG00000171827	K7ENX9	unreviewed
ENSG00000171827	K7EP39	unreviewed
ENSG00000171827	K7EP64	unreviewed
ENSG00000171827	K7EQY8	unreviewed
ENSG00000266265	Q8TD94	reviewed
ENSG00000153879	P53567	reviewed
ENSG00000198914	P20264	reviewed
ENSG00000075407	P17032	reviewed
ENSG00000075407	A0A1B0GVV4	unreviewed
ENSG00000072364	Q9UHB7	reviewed
ENSG00000072364	C9JCE0	unreviewed
ENSG00000072364	H7C319	unreviewed
ENSG00000258873	A6NLW8	reviewed
ENSG00000204946	Q6ZMS7	reviewed
ENSG00000125846	P52736	reviewed
ENSG00000125846	A0A0A0MTH2	unreviewed
ENSG00000125846	A0A0D9SEV2	unreviewed
ENSG00000125846	A0A8V8TM26	unreviewed
ENSG00000125846	A0A8V8TM58	unreviewed
ENSG00000125846	A0A8V8TNK8	unreviewed
ENSG00000125846	Q5JXV9	unreviewed
ENSG00000125846	Q5JXW0	unreviewed
ENSG00000125846	Q5JXW1	unreviewed
ENSG00000286132	A0A494BZV4	unreviewed
ENSG00000169083	P10275	reviewed
ENSG00000169083	A0A087WUX9	unreviewed
ENSG00000169083	A0A087X1B6	unreviewed
ENSG00000169083	A0A7I2PS51	unreviewed
ENSG00000169083	E9PEG3	unreviewed
ENSG00000169083	F5GZG9	unreviewed
ENSG00000105261	O00110	reviewed
ENSG00000105261	A0AA75L0V4	unreviewed
ENSG00000167395	O15015	reviewed
ENSG00000167395	C9J3L0	unreviewed
ENSG00000167395	H3BSD0	unreviewed
ENSG00000169057	P51608	reviewed
ENSG00000169057	A0A0D9SEX1	unreviewed
ENSG00000169057	A0A0S2Z401	unreviewed
ENSG00000169057	A0A6Q8PF93	unreviewed
ENSG00000169057	A0A6Q8PHQ3	unreviewed
ENSG00000169057	A0AAQ5BGE7	unreviewed
ENSG00000169057	B5MCB4	unreviewed
ENSG00000169057	C9JH89	unreviewed
ENSG00000169057	H7BY72	unreviewed
ENSG00000029993	O15347	reviewed
ENSG00000029993	E7EQU1	unreviewed
ENSG00000029993	E7ES08	unreviewed
ENSG00000029993	E9PES6	unreviewed
ENSG00000165462	O14813	reviewed
ENSG00000165462	H0YGU5	unreviewed
ENSG00000174332	Q8NBF1	reviewed
ENSG00000174332	A0A0D9SEX9	unreviewed
ENSG00000273514	Q3SYB3	reviewed
ENSG00000153266	Q8TBJ5	reviewed
ENSG00000125482	Q15361	reviewed
ENSG00000125482	A0A087WY09	unreviewed
ENSG00000134046	Q9UBB5	reviewed
